,pwm,xtorq_xmag_3.6,xtorq_xoffset_3.6,xtorq_ymag_3.6,xtorq_yoffset_3.6,xtorq_zmag_3.6,xtorq_zoffset_3.6,xtorq_volt_3.6,xtorq_xmag_3.7,xtorq_xoffset_3.7,xtorq_ymag_3.7,xtorq_yoffset_3.7,xtorq_zmag_3.7,xtorq_zoffset_3.7,xtorq_volt_3.7,xtorq_xmag_3.8,xtorq_xoffset_3.8,xtorq_ymag_3.8,xtorq_yoffset_3.8,xtorq_zmag_3.8,xtorq_zoffset_3.8,xtorq_volt_3.8,xtorq_xmag_3.9,xtorq_xoffset_3.9,xtorq_ymag_3.9,xtorq_yoffset_3.9,xtorq_zmag_3.9,xtorq_zoffset_3.9,xtorq_volt_3.9,xtorq_xmag_4.0,xtorq_xoffset_4.0,xtorq_ymag_4.0,xtorq_yoffset_4.0,xtorq_zmag_4.0,xtorq_zoffset_4.0,xtorq_volt_4.0,xtorq_xmag_4.1,xtorq_xoffset_4.1,xtorq_ymag_4.1,xtorq_yoffset_4.1,xtorq_zmag_4.1,xtorq_zoffset_4.1,xtorq_volt_4.1,xtorq_xmag_4.2,xtorq_xoffset_4.2,xtorq_ymag_4.2,xtorq_yoffset_4.2,xtorq_zmag_4.2,xtorq_zoffset_4.2,xtorq_volt_4.2,ytorq_xmag_3.6,ytorq_xoffset_3.6,ytorq_ymag_3.6,ytorq_yoffset_3.6,ytorq_zmag_3.6,ytorq_zoffset_3.6,ytorq_volt_3.6,ytorq_xmag_3.7,ytorq_xoffset_3.7,ytorq_ymag_3.7,ytorq_yoffset_3.7,ytorq_zmag_3.7,ytorq_zoffset_3.7,ytorq_volt_3.7,ytorq_xmag_3.8,ytorq_xoffset_3.8,ytorq_ymag_3.8,ytorq_yoffset_3.8,ytorq_zmag_3.8,ytorq_zoffset_3.8,ytorq_volt_3.8,ytorq_xmag_3.9,ytorq_xoffset_3.9,ytorq_ymag_3.9,ytorq_yoffset_3.9,ytorq_zmag_3.9,ytorq_zoffset_3.9,ytorq_volt_3.9,ytorq_xmag_4.0,ytorq_xoffset_4.0,ytorq_ymag_4.0,ytorq_yoffset_4.0,ytorq_zmag_4.0,ytorq_zoffset_4.0,ytorq_volt_4.0,ytorq_xmag_4.1,ytorq_xoffset_4.1,ytorq_ymag_4.1,ytorq_yoffset_4.1,ytorq_zmag_4.1,ytorq_zoffset_4.1,ytorq_volt_4.1,ytorq_xmag_4.2,ytorq_xoffset_4.2,ytorq_ymag_4.2,ytorq_yoffset_4.2,ytorq_zmag_4.2,ytorq_zoffset_4.2,ytorq_volt_4.2,ztorq_xmag_3.6,ztorq_xoffset_3.6,ztorq_ymag_3.6,ztorq_yoffset_3.6,ztorq_zmag_3.6,ztorq_zoffset_3.6,ztorq_volt_3.6,ztorq_xmag_3.7,ztorq_xoffset_3.7,ztorq_ymag_3.7,ztorq_yoffset_3.7,ztorq_zmag_3.7,ztorq_zoffset_3.7,ztorq_volt_3.7,ztorq_xmag_3.8,ztorq_xoffset_3.8,ztorq_ymag_3.8,ztorq_yoffset_3.8,ztorq_zmag_3.8,ztorq_zoffset_3.8,ztorq_volt_3.8,ztorq_xmag_3.9,ztorq_xoffset_3.9,ztorq_ymag_3.9,ztorq_yoffset_3.9,ztorq_zmag_3.9,ztorq_zoffset_3.9,ztorq_volt_3.9,ztorq_xmag_4.0,ztorq_xoffset_4.0,ztorq_ymag_4.0,ztorq_yoffset_4.0,ztorq_zmag_4.0,ztorq_zoffset_4.0,ztorq_volt_4.0,ztorq_xmag_4.1,ztorq_xoffset_4.1,ztorq_ymag_4.1,ztorq_yoffset_4.1,ztorq_zmag_4.1,ztorq_zoffset_4.1,ztorq_volt_4.1,ztorq_xmag_4.2,ztorq_xoffset_4.2,ztorq_ymag_4.2,ztorq_yoffset_4.2,ztorq_zmag_4.2,ztorq_zoffset_4.2,ztorq_volt_4.2
34,85.0,-35.88,4.111274851982391,80.39,-0.3379471359353439,-33.93,-1.2436355431779886,3.63,-35.3,4.111274851982391,80.87,-0.3379471359353439,-33.34,-1.2436355431779886,3.73,-35.67,4.111274851982391,80.95,-0.3379471359353439,-33.8,-1.2436355431779886,3.83,-37.38,4.111274851982391,80.77,-0.3379471359353439,-33.24,-1.2436355431779886,3.93,-36.64,4.111274851982391,80.67,-0.3379471359353439,-34.86,-1.2436355431779886,4.03,-36.12,4.111274851982391,81.08,-0.3379471359353439,-34.23,-1.2436355431779886,4.13,-47.58,4.111274851982391,69.63,-0.3379471359353439,-32.83,-1.2436355431779886,4.24,-66.65,-1.8226256707129325,70.56,2.9445950098119837,-34.69,4.390940464933384,3.64,-68.3,-1.8226256707129325,69.64,2.9445950098119837,-33.32,4.390940464933384,3.71,-68.89,-1.8226256707129325,71.49,2.9445950098119837,-35.14,4.390940464933384,3.84,-69.13,-1.8226256707129325,71.34,2.9445950098119837,-34.22,4.390940464933384,3.94,-66.48,-1.8226256707129325,87.98,2.9445950098119837,-59.58,4.390940464933384,4.04,-62.65,-1.8226256707129325,69.2,2.9445950098119837,-32.43,4.390940464933384,4.15,-62.34,-1.8226256707129325,70.15,2.9445950098119837,-33.37,4.390940464933384,4.24,-62.3,3.1087094299830094,73.68,1.1247327070204391,-44.54,0.8180768157419073,3.64,-62.3,3.1087094299830094,71.85,1.1247327070204391,-45.26,0.8180768157419073,3.73,-61.88,3.1087094299830094,71.91,1.1247327070204391,-45.27,0.8180768157419073,3.84,-62.63,3.1087094299830094,68.43,1.1247327070204391,-45.79,0.8180768157419073,3.94,-63.68,3.1087094299830094,68.89,1.1247327070204391,-44.98,0.8180768157419073,4.04,-62.6,3.1087094299830094,69.2,1.1247327070204391,-45.27,0.8180768157419073,4.12,-64.69,3.1087094299830094,69.3,1.1247327070204391,-46.58,0.8180768157419073,4.24
35,95.0,-35.62,4.59752805050418,80.39,-0.3582973872378705,-34.25,-1.421862412867677,3.63,-34.86,4.59752805050418,80.72,-0.3582973872378705,-33.6,-1.421862412867677,3.73,-34.58,4.59752805050418,81.09,-0.3582973872378705,-33.65,-1.421862412867677,3.82,-36.28,4.59752805050418,80.49,-0.3582973872378705,-33.26,-1.421862412867677,3.93,-35.81,4.59752805050418,80.75,-0.3582973872378705,-34.5,-1.421862412867677,4.03,-35.07,4.59752805050418,81.18,-0.3582973872378705,-34.28,-1.421862412867677,4.13,-45.82,4.59752805050418,70.04,-0.3582973872378705,-32.6,-1.421862412867677,4.24,-67.96,-2.034525176312771,71.19,3.30617390372606,-34.58,4.84179326141548,3.63,-67.76,-2.034525176312771,70.41,3.30617390372606,-33.5,4.84179326141548,3.71,-68.83,-2.034525176312771,71.61,3.30617390372606,-34.86,4.84179326141548,3.84,-68.42,-2.034525176312771,71.48,3.30617390372606,-33.62,4.84179326141548,3.94,-62.22,-2.034525176312771,72.99,3.30617390372606,-31.88,4.84179326141548,4.04,-63.11,-2.034525176312771,69.89,3.30617390372606,-31.52,4.84179326141548,4.15,-62.25,-2.034525176312771,70.81,3.30617390372606,-32.65,4.84179326141548,4.24,-61.25,3.4676780573600716,73.64,1.2679980210626671,-44.12,0.8818721236526421,3.63,-61.35,3.4676780573600716,72.19,1.2679980210626671,-44.93,0.8818721236526421,3.73,-61.17,3.4676780573600716,72.23,1.2679980210626671,-45.21,0.8818721236526421,3.84,-62.64,3.4676780573600716,68.74,1.2679980210626671,-45.59,0.8818721236526421,3.94,-62.68,3.4676780573600716,68.61,1.2679980210626671,-44.68,0.8818721236526421,4.04,-62.36,3.4676780573600716,69.33,1.2679980210626671,-44.87,0.8818721236526421,4.12,-63.44,3.4676780573600716,69.23,1.2679980210626671,-45.91,0.8818721236526421,4.24
36,105.0,-35.97,5.084582984717826,80.24,-0.3737880058805426,-34.51,-1.6058818094286926,3.63,-35.47,5.084582984717826,80.74,-0.3737880058805426,-34.44,-1.6058818094286926,3.73,-33.35,5.084582984717826,81.03,-0.3737880058805426,-33.28,-1.6058818094286926,3.82,-33.97,5.084582984717826,80.81,-0.3737880058805426,-33.28,-1.6058818094286926,3.92,-35.28,5.084582984717826,80.56,-0.3737880058805426,-34.77,-1.6058818094286926,4.02,-34.08,5.084582984717826,81.04,-0.3737880058805426,-34.28,-1.6058818094286926,4.13,-44.33,5.084582984717826,70.18,-0.3737880058805426,-33.05,-1.6058818094286926,4.23,-68.46,-2.244821273112752,71.71,3.671370986825473,-33.84,5.276075648161795,3.63,-67.95,-2.244821273112752,71.49,3.671370986825473,-33.54,5.276075648161795,3.7,-68.75,-2.244821273112752,72.02,3.671370986825473,-34.44,5.276075648161795,3.84,-69.07,-2.244821273112752,70.49,3.671370986825473,-32.29,5.276075648161795,3.94,-60.96,-2.244821273112752,65.86,3.671370986825473,-35.28,5.276075648161795,4.04,-63.25,-2.244821273112752,69.72,3.671370986825473,-31.27,5.276075648161795,4.15,-62.24,-2.244821273112752,71.03,3.671370986825473,-31.92,5.276075648161795,4.24,-60.36,3.8237904232282633,73.57,1.413178434433979,-44.23,0.9392368836922076,3.63,-62.29,3.8237904232282633,72.1,1.413178434433979,-44.76,0.9392368836922076,3.73,-60.35,3.8237904232282633,72.43,1.413178434433979,-45.01,0.9392368836922076,3.83,-62.17,3.8237904232282633,68.85,1.413178434433979,-45.33,0.9392368836922076,3.94,-62.29,3.8237904232282633,69.04,1.413178434433979,-44.72,0.9392368836922076,4.04,-61.41,3.8237904232282633,69.84,1.413178434433979,-44.74,0.9392368836922076,4.12,-63.61,3.8237904232282633,69.5,1.413178434433979,-46.35,0.9392368836922076,4.24
37,115.0,-36.02,5.572513906675384,79.92,-0.3841979380374226,-34.21,-1.7954289326717086,3.62,-35.91,5.572513906675384,80.91,-0.3841979380374226,-35.05,-1.7954289326717086,3.72,-33.74,5.572513906675384,80.85,-0.3841979380374226,-33.59,-1.7954289326717086,3.82,-35.14,5.572513906675384,80.28,-0.3841979380374226,-33.36,-1.7954289326717086,3.92,-36.02,5.572513906675384,80.68,-0.3841979380374226,-34.98,-1.7954289326717086,4.02,-33.5,5.572513906675384,80.99,-0.3841979380374226,-34.11,-1.7954289326717086,4.12,-46.62,5.572513906675384,70.2,-0.3841979380374226,-33.98,-1.7954289326717086,4.23,-69.12,-2.4532078469532657,72.06,4.040308391263431,-33.8,5.69300681244701,3.63,-68.18,-2.4532078469532657,72.08,4.040308391263431,-33.16,5.69300681244701,3.7,-68.71,-2.4532078469532657,71.22,4.040308391263431,-32.63,5.69300681244701,3.84,-69.86,-2.4532078469532657,71.58,4.040308391263431,-32.45,5.69300681244701,3.94,-65.29,-2.4532078469532657,65.59,4.040308391263431,-28.67,5.69300681244701,4.04,-63.62,-2.4532078469532657,70.0,4.040308391263431,-30.9,5.69300681244701,4.15,-62.67,-2.4532078469532657,71.44,4.040308391263431,-31.79,5.69300681244701,4.24,-60.65,4.176637183324745,73.39,1.5601628435382544,-44.32,0.9902856174224062,3.63,-61.6,4.176637183324745,71.76,1.5601628435382544,-44.83,0.9902856174224062,3.73,-60.01,4.176637183324745,72.48,1.5601628435382544,-45.33,0.9902856174224062,3.83,-61.49,4.176637183324745,69.13,1.5601628435382544,-45.54,0.9902856174224062,3.93,-61.4,4.176637183324745,69.35,1.5601628435382544,-44.95,0.9902856174224062,4.04,-61.98,4.176637183324745,70.15,1.5601628435382544,-44.65,0.9902856174224062,4.11,-62.89,4.176637183324745,69.28,1.5601628435382544,-46.02,0.9902856174224062,4.23
38,125.0,-35.63,6.061395068428909,79.99,-0.3893061298825735,-35.0,-1.990238982407396,3.62,-35.39,6.061395068428909,80.99,-0.3893061298825735,-35.42,-1.990238982407396,3.72,-35.02,6.061395068428909,80.99,-0.3893061298825735,-34.76,-1.990238982407396,3.81,-35.29,6.061395068428909,80.49,-0.3893061298825735,-34.33,-1.990238982407396,3.92,-35.57,6.061395068428909,80.57,-0.3893061298825735,-35.6,-1.990238982407396,4.02,-34.43,6.061395068428909,81.11,-0.3893061298825735,-34.41,-1.990238982407396,4.12,-44.26,6.061395068428909,70.16,-0.3893061298825735,-34.04,-1.990238982407396,4.23,-69.61,-2.6593787836747023,72.22,4.413108249193144,-33.26,6.091805941545805,3.62,-68.61,-2.6593787836747023,72.75,4.413108249193144,-33.25,6.091805941545805,3.69,-69.51,-2.6593787836747023,71.39,4.413108249193144,-32.14,6.091805941545805,3.83,-69.84,-2.6593787836747023,73.09,4.413108249193144,-32.93,6.091805941545805,3.94,-66.6,-2.6593787836747023,67.6,4.413108249193144,-27.6,6.091805941545805,4.04,-63.69,-2.6593787836747023,69.88,4.413108249193144,-29.88,6.091805941545805,4.14,-62.99,-2.6593787836747023,71.18,4.413108249193144,-30.58,6.091805941545805,4.23,-60.53,4.525808993386677,73.69,1.7088401447793733,-44.32,1.0351328464050398,3.63,-60.84,4.525808993386677,72.45,1.7088401447793733,-44.69,1.0351328464050398,3.73,-59.74,4.525808993386677,72.65,1.7088401447793733,-46.31,1.0351328464050398,3.83,-60.81,4.525808993386677,69.19,1.7088401447793733,-44.75,1.0351328464050398,3.93,-61.09,4.525808993386677,69.3,1.7088401447793733,-44.85,1.0351328464050398,4.04,-62.21,4.525808993386677,70.24,1.7088401447793733,-45.0,1.0351328464050398,4.1,-61.95,4.525808993386677,69.97,1.7088401447793733,-46.46,1.0351328464050398,4.23
39,135.0,-35.03,6.551300722030455,80.15,-0.388891527590058,-35.16,-2.190047158446425,3.62,-34.17,6.551300722030455,81.07,-0.388891527590058,-35.16,-2.190047158446425,3.72,-34.48,6.551300722030455,80.89,-0.388891527590058,-35.3,-2.190047158446425,3.81,-34.22,6.551300722030455,80.52,-0.388891527590058,-34.45,-2.190047158446425,3.91,-34.35,6.551300722030455,80.65,-0.388891527590058,-35.54,-2.190047158446425,4.01,-35.02,6.551300722030455,81.04,-0.388891527590058,-35.47,-2.190047158446425,4.12,-43.29,6.551300722030455,70.07,-0.388891527590058,-33.66,-2.190047158446425,4.23,-69.99,-2.86302796911745,72.48,4.78989269276782,-33.03,6.471692222732863,3.62,-69.48,-2.86302796911745,73.42,4.78989269276782,-33.2,6.471692222732863,3.68,-70.27,-2.86302796911745,72.53,4.78989269276782,-32.38,6.471692222732863,3.83,-69.71,-2.86302796911745,72.39,4.78989269276782,-31.84,6.471692222732863,3.93,-65.26,-2.86302796911745,69.44,4.78989269276782,-29.08,6.471692222732863,4.03,-63.21,-2.86302796911745,70.51,4.78989269276782,-29.53,6.471692222732863,4.14,-63.3,-2.86302796911745,70.85,4.78989269276782,-29.36,6.471692222732863,4.23,-59.28,4.870896509151218,74.32,1.859099234561215,-44.02,1.0738930922019112,3.63,-60.67,4.870896509151218,72.52,1.859099234561215,-44.69,1.0738930922019112,3.72,-59.37,4.870896509151218,72.72,1.859099234561215,-44.88,1.0738930922019112,3.83,-60.78,4.870896509151218,69.46,1.859099234561215,-45.13,1.0738930922019112,3.93,-61.66,4.870896509151218,69.61,1.859099234561215,-44.95,1.0738930922019112,4.04,-61.86,4.870896509151218,70.23,1.859099234561215,-44.83,1.0738930922019112,4.1,-62.73,4.870896509151218,69.99,1.859099234561215,-46.11,1.0738930922019112,4.23
40,145.0,-34.27,7.042305119532077,80.53,-0.3827330773339386,-35.09,-2.394588660599469,3.62,-31.85,7.042305119532077,80.8,-0.3827330773339386,-35.14,-2.394588660599469,3.71,-32.68,7.042305119532077,80.79,-0.3827330773339386,-35.34,-2.394588660599469,3.81,-32.27,7.042305119532077,80.51,-0.3827330773339386,-34.74,-2.394588660599469,3.91,-32.52,7.042305119532077,80.77,-0.3827330773339386,-35.5,-2.394588660599469,4.01,-34.45,7.042305119532077,80.84,-0.3827330773339386,-35.5,-2.394588660599469,4.12,-43.38,7.042305119532077,69.98,-0.3827330773339386,-34.54,-2.394588660599469,4.23,-69.66,-3.0638492891219,72.66,5.170783854140667,-32.59,6.831884843282864,3.62,-69.82,-3.0638492891219,72.52,5.170783854140667,-31.71,6.831884843282864,3.68,-70.43,-3.0638492891219,73.98,5.170783854140667,-32.6,6.831884843282864,3.83,-69.9,-3.0638492891219,71.96,5.170783854140667,-30.93,6.831884843282864,3.93,-64.13,-3.0638492891219,71.43,5.170783854140667,-30.05,6.831884843282864,4.03,-63.85,-3.0638492891219,70.87,5.170783854140667,-29.15,6.831884843282864,4.14,-63.9,-3.0638492891219,71.0,5.170783854140667,-29.35,6.831884843282864,4.23,-59.28,5.2114903863555275,74.42,2.01082900928766,-43.58,1.1066808763748224,3.63,-59.55,5.2114903863555275,72.7,2.01082900928766,-44.51,1.1066808763748224,3.72,-58.74,5.2114903863555275,73.06,2.01082900928766,-45.28,1.1066808763748224,3.82,-60.63,5.2114903863555275,69.57,2.01082900928766,-45.0,1.1066808763748224,3.92,-62.16,5.2114903863555275,69.44,2.01082900928766,-45.73,1.1066808763748224,4.03,-61.54,5.2114903863555275,70.37,2.01082900928766,-44.84,1.1066808763748224,4.1,-61.48,5.2114903863555275,70.36,2.01082900928766,-45.74,1.1066808763748224,4.23
41,155.0,-33.68,7.534482512985829,80.23,-0.3706097252882783,-35.71,-2.6035986886772,3.61,-31.53,7.534482512985829,80.58,-0.3706097252882783,-35.29,-2.6035986886772,3.71,-31.13,7.534482512985829,80.99,-0.3706097252882783,-35.05,-2.6035986886772,3.8,-31.28,7.534482512985829,80.69,-0.3706097252882783,-34.71,-2.6035986886772,3.9,-30.99,7.534482512985829,80.78,-0.3706097252882783,-35.35,-2.6035986886772,4.01,-33.09,7.534482512985829,80.85,-0.3706097252882783,-35.63,-2.6035986886772,4.11,-43.36,7.534482512985829,70.36,-0.3706097252882783,-34.49,-2.6035986886772,4.23,-69.86,-3.2615366295284414,72.37,5.555903865464895,-31.8,7.17160299047049,3.62,-69.47,-3.2615366295284414,71.95,5.555903865464895,-30.67,7.17160299047049,3.68,-69.84,-3.2615366295284414,74.29,5.555903865464895,-31.85,7.17160299047049,3.83,-69.99,-3.2615366295284414,72.66,5.555903865464895,-30.6,7.17160299047049,3.93,-64.23,-3.2615366295284414,72.62,5.555903865464895,-30.43,7.17160299047049,4.02,-63.82,-3.2615366295284414,71.74,5.555903865464895,-28.23,7.17160299047049,4.13,-64.66,-3.2615366295284414,71.44,5.555903865464895,-28.77,7.17160299047049,4.23,-59.35,5.547181280736766,74.71,2.1639183653625875,-44.36,1.133610720485576,3.62,-59.3,5.547181280736766,72.72,2.1639183653625875,-44.45,1.133610720485576,3.72,-58.42,5.547181280736766,73.37,2.1639183653625875,-45.23,1.133610720485576,3.82,-60.48,5.547181280736766,69.78,2.1639183653625875,-44.74,1.133610720485576,3.92,-61.7,5.547181280736766,69.13,2.1639183653625875,-45.26,1.133610720485576,4.03,-60.97,5.547181280736766,70.93,2.1639183653625875,-44.5,1.133610720485576,4.09,-61.24,5.547181280736766,70.48,2.1639183653625875,-45.96,1.133610720485576,4.23
42,165.0,-33.29,8.027907154443767,80.24,-0.3523004176271395,-35.71,-2.816812442490286,3.61,-32.22,8.027907154443767,80.5,-0.3523004176271395,-35.51,-2.816812442490286,3.71,-30.61,8.027907154443767,80.98,-0.3523004176271395,-34.56,-2.816812442490286,3.8,-32.24,8.027907154443767,80.73,-0.3523004176271395,-35.23,-2.816812442490286,3.9,-30.49,8.027907154443767,80.61,-0.3523004176271395,-35.57,-2.816812442490286,4.0,-31.34,8.027907154443767,80.91,-0.3523004176271395,-35.57,-2.816812442490286,4.11,-41.84,8.027907154443767,70.35,-0.3523004176271395,-34.5,-2.816812442490286,4.22,-69.98,-3.455783876177464,72.48,5.945374858893713,-31.4,7.490065851570418,3.61,-69.31,-3.455783876177464,73.0,5.945374858893713,-30.54,7.490065851570418,3.67,-70.06,-3.455783876177464,73.81,5.945374858893713,-31.3,7.490065851570418,3.82,-70.74,-3.455783876177464,72.9,5.945374858893713,-29.87,7.490065851570418,3.92,-64.32,-3.455783876177464,74.06,5.945374858893713,-30.29,7.490065851570418,4.02,-63.75,-3.455783876177464,72.2,5.945374858893713,-28.32,7.490065851570418,4.13,-65.13,-3.455783876177464,73.35,5.945374858893713,-29.77,7.490065851570418,4.23,-59.79,5.877559848032092,74.4,2.3182561991898765,-44.35,1.154797146095975,3.62,-58.78,5.877559848032092,73.14,2.3182561991898765,-44.35,1.154797146095975,3.72,-58.54,5.877559848032092,73.75,2.3182561991898765,-44.99,1.154797146095975,3.82,-59.74,5.877559848032092,69.92,2.3182561991898765,-44.92,1.154797146095975,3.92,-60.22,5.877559848032092,69.66,2.3182561991898765,-44.75,1.154797146095975,4.03,-59.57,5.877559848032092,71.34,2.3182561991898765,-44.54,1.154797146095975,4.09,-60.85,5.877559848032092,70.66,2.3182561991898765,-45.61,1.154797146095975,4.23
43,175.0,-32.65,8.522653295957943,80.37,-0.3275841005245848,-35.77,-3.033965121849402,3.6,-32.5,8.522653295957943,80.66,-0.3275841005245848,-36.51,-3.033965121849402,3.7,-31.13,8.522653295957943,81.19,-0.3275841005245848,-35.19,-3.033965121849402,3.8,-32.43,8.522653295957943,80.94,-0.3275841005245848,-35.96,-3.033965121849402,3.9,-29.68,8.522653295957943,80.89,-0.3275841005245848,-35.35,-3.033965121849402,4.0,-29.91,8.522653295957943,81.0,-0.3275841005245848,-35.77,-3.033965121849402,4.1,-41.87,8.522653295957943,70.11,-0.3275841005245848,-34.93,-3.033965121849402,4.22,-69.87,-3.6462849149093577,72.92,6.339318966580327,-30.91,7.786492613857337,3.61,-69.57,-3.6462849149093577,73.03,6.339318966580327,-30.4,7.786492613857337,3.67,-70.06,-3.6462849149093577,73.48,6.339318966580327,-30.69,7.786492613857337,3.82,-71.38,-3.6462849149093577,74.02,6.339318966580327,-30.14,7.786492613857337,3.92,-64.09,-3.6462849149093577,74.33,6.339318966580327,-29.87,7.786492613857337,4.02,-64.08,-3.6462849149093577,72.93,6.339318966580327,-28.1,7.786492613857337,4.13,-64.71,-3.6462849149093577,74.52,6.339318966580327,-29.46,7.786492613857337,4.22,-58.93,6.202216743978665,74.29,2.4737314071734082,-44.43,1.1703546747678204,3.62,-58.32,6.202216743978665,73.34,2.4737314071734082,-44.84,1.1703546747678204,3.71,-58.94,6.202216743978665,74.13,2.4737314071734082,-45.36,1.1703546747678204,3.82,-59.06,6.202216743978665,69.56,2.4737314071734082,-44.89,1.1703546747678204,3.92,-59.22,6.202216743978665,69.78,2.4737314071734082,-45.11,1.1703546747678204,4.03,-59.12,6.202216743978665,71.52,2.4737314071734082,-44.52,1.1703546747678204,4.09,-60.49,6.202216743978665,70.75,2.4737314071734082,-45.91,1.1703546747678204,4.23
44,185.0,-31.84,9.018795189580414,80.47,-0.2962397201546776,-36.45,-3.254791926565218,3.6,-31.93,9.018795189580414,80.75,-0.2962397201546776,-36.35,-3.254791926565218,3.7,-31.42,9.018795189580414,80.77,-0.2962397201546776,-36.01,-3.254791926565218,3.79,-31.18,9.018795189580414,80.92,-0.2962397201546776,-35.75,-3.254791926565218,3.9,-29.64,9.018795189580414,81.11,-0.2962397201546776,-35.37,-3.254791926565218,4.0,-30.42,9.018795189580414,81.34,-0.2962397201546776,-35.5,-3.254791926565218,4.1,-41.86,9.018795189580414,70.23,-0.2962397201546776,-35.5,-3.254791926565218,4.21,-69.98,-3.832733631564511,73.41,6.73785832067795,-31.04,8.060102464605922,3.61,-69.88,-3.832733631564511,73.61,6.73785832067795,-30.06,8.060102464605922,3.66,-70.42,-3.832733631564511,73.75,6.73785832067795,-29.77,8.060102464605922,3.82,-70.9,-3.832733631564511,75.28,6.73785832067795,-30.27,8.060102464605922,3.92,-63.93,-3.832733631564511,74.01,6.73785832067795,-28.93,8.060102464605922,4.02,-64.63,-3.832733631564511,73.14,6.73785832067795,-27.65,8.060102464605922,4.13,-64.57,-3.832733631564511,74.03,6.73785832067795,-28.55,8.060102464605922,4.22,-58.07,6.520742624313646,74.79,2.630232885717062,-44.5,1.1803978280629153,3.61,-58.08,6.520742624313646,73.47,2.630232885717062,-44.79,1.1803978280629153,3.71,-58.65,6.520742624313646,74.19,2.630232885717062,-45.23,1.1803978280629153,3.82,-58.49,6.520742624313646,69.96,2.630232885717062,-44.81,1.1803978280629153,3.91,-59.76,6.520742624313646,70.7,2.630232885717062,-45.09,1.1803978280629153,4.02,-58.75,6.520742624313646,71.48,2.630232885717062,-44.61,1.1803978280629153,4.08,-60.74,6.520742624313646,70.68,2.630232885717062,-45.95,1.1803978280629153,4.22
45,195.0,-31.4,9.516407087363232,80.49,-0.2580462226914799,-36.57,-3.479028056448405,3.59,-31.11,9.516407087363232,80.8,-0.2580462226914799,-37.94,-3.479028056448405,3.69,-30.75,9.516407087363232,80.77,-0.2580462226914799,-36.0,-3.479028056448405,3.79,-29.19,9.516407087363232,80.76,-0.2580462226914799,-35.54,-3.479028056448405,3.89,-30.25,9.516407087363232,81.04,-0.2580462226914799,-36.54,-3.479028056448405,3.99,-30.14,9.516407087363232,81.29,-0.2580462226914799,-35.75,-3.479028056448405,4.09,-41.36,9.516407087363232,70.09,-0.2580462226914799,-35.77,-3.479028056448405,4.21,-70.39,-4.014823911983316,74.0,7.141115053339787,-30.5,8.310114591090855,3.6,-70.13,-4.014823911983316,74.29,7.141115053339787,-29.98,8.310114591090855,3.66,-71.01,-4.014823911983316,74.35,7.141115053339787,-30.04,8.310114591090855,3.81,-70.76,-4.014823911983316,74.85,7.141115053339787,-29.31,8.310114591090855,3.91,-64.16,-4.014823911983316,73.81,7.141115053339787,-28.14,8.310114591090855,4.01,-65.19,-4.014823911983316,74.63,7.141115053339787,-28.29,8.310114591090855,4.13,-64.86,-4.014823911983316,73.42,7.141115053339787,-27.31,8.310114591090855,4.21,-58.24,6.832728144774194,75.03,2.7876495312247167,-43.94,1.1850411275430626,3.61,-57.92,6.832728144774194,74.22,2.7876495312247167,-44.84,1.1850411275430626,3.71,-57.84,6.832728144774194,74.04,2.7876495312247167,-45.0,1.1850411275430626,3.81,-59.14,6.832728144774194,70.21,2.7876495312247167,-45.1,1.1850411275430626,3.91,-60.06,6.832728144774194,70.27,2.7876495312247167,-45.62,1.1850411275430626,4.02,-57.83,6.832728144774194,71.33,2.7876495312247167,-44.48,1.1850411275430626,4.08,-59.83,6.832728144774194,71.16,2.7876495312247167,-46.01,1.1850411275430626,4.22
